topic_id	tweet_id	tweet_url	tweet_text	claim	claim_worthiness
covid-19	1237178863970631680	https://twitter.com/user/status/1237178863970631680	If you were to board a flight tomorrow, would your primary concern be A) COVID-19 or B) the fact that an individual with Peter Weber’s decision making ability could be operating the aircraft?	0	0
covid-19	1236467114933813248	https://twitter.com/user/status/1236467114933813248	My fever is now above 100. The ER’s and urgent care sites have no tests. The closest ER asked me to hold on when I called ahead to make sure I’d be isolated, and punted me to a recording about COVID. I’m a doctor; I know we are not prepared. #COVID19 #TrumpVirus	1	1
covid-19	1237532838930477057	https://twitter.com/user/status/1237532838930477057	why the western countries failed in this situation. every countries thought it wasn’t that serious and then boom so proud of taiwan, you did really well and deserve worldwide support. #COVID19 #Corona https://t.co/6Y8ibbPqzJ	1	1
covid-19	1237189811984883712	https://twitter.com/user/status/1237189811984883712	Corona will not touch you. Say amen!	0	0
covid-19	1237610510276636672	https://twitter.com/user/status/1237610510276636672	I'm actually starting to feel like Europe is trying to make sure the virus spreads in Africa. https://t.co/jTQev8bZzm	0	0
covid-19	1234923352810119168	https://twitter.com/user/status/1234923352810119168	"Yeah, no, sorry. Not gonna do ""My Corona."""	0	0
covid-19	1237056963340574722	https://twitter.com/user/status/1237056963340574722	At some point, we have to talk about the fact that, in what is consistently touted as a thriving economy, the key concern w/closing schools b/c of COVID-19 is “children who rely on school food won’t get to eat.” If the economy Is so great, why aren’t the babies eating?	0	0
covid-19	1236720562833100800	https://twitter.com/user/status/1236720562833100800	Me: Eveyone is really overreacting about this corona virus. Also me: https://t.co/yQ8mLaB5ox	0	0
covid-19	1236168172257984512	https://twitter.com/user/status/1236168172257984512	Jerry is annoyed his girlfriend only washes her hands the length of the Kit Kat jingle George accuses a co-worker with allergies of having “corona cough” Elaine wants to break up with her boyfriend but he’s quarantined Kramer starts making his own hand sanitizer in his bathtub	0	0
covid-19	1237581997955940353	https://twitter.com/user/status/1237581997955940353	"Im 46. I have cancer. I might die if I get the Coronavirus and that isn't hyperbole. And there are more people like me under 50 than most people think. Especially since many cancer patients look ""healthy"" these days. We NEED for actual healthy people to take this seriously. https://t.co/dpi2HjeZkb"	1	0
covid-19	1236885723946631173	https://twitter.com/user/status/1236885723946631173	There are no mixed messages, only political weaponization by people like you and your brother, Fredo! https://t.co/NqH4pHfuwt	0	0
covid-19	1236077956138754049	https://twitter.com/user/status/1236077956138754049	my family when they lower my grave https://t.co/MLJ2bmKMrp https://t.co/wXQLBcNRUA	0	0
covid-19	1237149205681942528	https://twitter.com/user/status/1237149205681942528	The Corona Virus in a Month https://t.co/mwB5b0DYbL	0	0
covid-19	1237355275662659584	https://twitter.com/user/status/1237355275662659584	antivaxx baby its ur time to shine 😍😍😍 https://t.co/Rh8qykHYXo	0	0
covid-19	1236851196708577280	https://twitter.com/user/status/1236851196708577280	COVID-19 is shining a bright and extremely unflattering light on the condition of the social safety net in America. https://t.co/VbMeHAbzxR	0	0
covid-19	1237348299197169664	https://twitter.com/user/status/1237348299197169664	He said his feeling about the current COVID-19 situation.. RM: It’s too hard, too hard, feeling powerless. We’ve actually prepared a lot for a really long time to show, we really practiced a lot.. we talked about it many times It’s unfair, really unfair! https://t.co/eNtVGg5XTV	0	0
covid-19	1237420330924142592	https://twitter.com/user/status/1237420330924142592	Lord, please protect my family &amp; the Philippines from the corona virus 😔🙏🏻	0	0
covid-19	1236130769203937280	https://twitter.com/user/status/1236130769203937280	If you ever drank out of these, you’re immune to Corona Virus https://t.co/RuCPi9PlJb	1	1
covid-19	1237021115299569665	https://twitter.com/user/status/1237021115299569665	Suspended pero hindi kayo maglilibot. Hindi kayo pupunta sa malls at tatambay sa coffee shops. Wala munang walwal, kids. Yes, 1 week is not enough but it is necessary. Schools should start disinfecting their facilities. Help the country: self quarantine yourselves. https://t.co/wJ1KaKvJU9	0	0
covid-19	1237562508258340869	https://twitter.com/user/status/1237562508258340869	So here's my personal #coronavirus story.... My spouse and I got back from our honeymoon in Paris yesterday. This morning, my spouse woke up with a mild fever. We decided to call his doctor and the city health department to notify them since we had been overseas.	0	0
covid-19	1237138303079587841	https://twitter.com/user/status/1237138303079587841	Why, then, did Vice President Pence say every American could be tested. Why did the Administration say they'd have a million tests available by the end of last week. https://t.co/6j1Cael8ZR	1	1
covid-19	1237383985258323969	https://twitter.com/user/status/1237383985258323969	Price of a #COVID19 testing kit Imported: P8,500 UP-made: P1,320 #SalamatUP	1	1
covid-19	1236720939502407680	https://twitter.com/user/status/1236720939502407680	So Covid19 is actually killing the virus? Which is us? https://t.co/tsqCrMEBm1	1	0
covid-19	1224709717135626242	https://twitter.com/user/status/1224709717135626242	Here’s how the #coronavirus has spread globally: 🇨🇳🇹🇭🇯🇵🇰🇷🇹🇼🇺🇸🇭🇰🇸🇬🇻🇳🇳🇵🇫🇷🇦🇺🇲🇾🇨🇦🇰🇭🇱🇰🇩🇪🇦🇪🇮🇳🇵🇭🇫🇮🇬🇧🇮🇹🇪🇸🇸🇪🇷🇺 #CoronavirusOutbreak https://t.co/mxmuK3sGtE	1	0
covid-19	1237116701872971776	https://twitter.com/user/status/1237116701872971776	OFFICIAL: Serie A has been suspended. #SerieA #Coronavirus	1	1
covid-19	1237101573941137409	https://twitter.com/user/status/1237101573941137409	COVID-19 killing off the bulk of the cruise ship industry and forcing fewer airline flights means a *disease* is doing more for climate change than any human nation is	1	0
covid-19	1237351232454438913	https://twitter.com/user/status/1237351232454438913	Or?? Hear me out. Is it Pro Black??? https://t.co/sr1i7LKlLB	0	0
covid-19	1237558235210506241	https://twitter.com/user/status/1237558235210506241	If I got locked up and sentenced to some time in quarantine could I count on you to be there to support me mentally https://t.co/Ifx7IMRCNj	0	0
covid-19	1237235648026689536	https://twitter.com/user/status/1237235648026689536	Classes are cancelled because of the coronavirus , which just made me think of all the times i cancelled on you. Hope you're doing well and know the only Corona you deserve is the one on your head. Te cuidas, no need to respond https://t.co/p3AqzDtahZ	1	0
covid-19	1237493419510919168	https://twitter.com/user/status/1237493419510919168	Sounds like Berkeley instructors are handling #COVID19 well 😂 https://t.co/arUHnWV8p3	1	0
covid-19	1237048775526547456	https://twitter.com/user/status/1237048775526547456	SEEN IN KIGALI: To prevent the risk of #Coronavirus outbreak, passengers at the Kigali Bus Park have to wash their hands before getting onto buses. #Rwanda has recorded NO case of the epidemic but the country has stepped up vigilance. https://t.co/tb7cfUNj7K	1	1
covid-19	1236695016891916288	https://twitter.com/user/status/1236695016891916288	"What is currently driving me up the fucking WALL about the covid-19 news is shit like ""we found this nursing home is understaffed"" &amp; suddenly ""wait u mean foodworkers can't just stay home from work???"" YES WE HAVE BEEN TELLING YOU THINGS ARE BAD IN SO MANY WAYS FOR DECADES"	1	0
covid-19	1236670450018603008	https://twitter.com/user/status/1236670450018603008	tolong my dear followers. Help me to report this group dekat Telegram, banyak video hidden cam dekat toilet wanita ,could be our''s wife, girlfriend,sister or even mother. Babi sial kesian bodo. What a sick world we live in, dear Corona Virus seranglah orang yang create group ni. https://t.co/nTJL7Xt2sm	0	0
covid-19	1236799165490958340	https://twitter.com/user/status/1236799165490958340	I just hit the retweet button so hard I think I broke it. https://t.co/b0n5CAuNvZ	0	0
covid-19	1237036487151177728	https://twitter.com/user/status/1237036487151177728	As an MIT PhD in Biological Engineering who studies &amp; does research nearly every day on the Immune System, the #coronavirus fear mongering by the Deep State will go down in history as one of the biggest fraud to manipulate economies, suppress dissent, &amp; push MANDATED Medicine! https://t.co/Q5VeOqzWEp	1	0
covid-19	1235959901945389058	https://twitter.com/user/status/1235959901945389058	Boomers: the Coronavirus is important, because it kills people over 60, let's close the borders Millennials/Gen Z: It is called COVID-19 and its spread shows how connected the world is, how health is a social justice issue. Gen X: Too ra loo ra too ra loo rye aye. COVID-EILEEN	1	0
covid-19	1236918955937325056	https://twitter.com/user/status/1236918955937325056	BREAKING: Manila City Mayor @IskoMoreno has ordered the suspension of classes from March 9 to 15, 2020 amid the growing number of COVID-19 confirmed cases in the country. #AlertoManileno https://t.co/LTTfviqfYM	1	0
covid-19	1236476132272168960	https://twitter.com/user/status/1236476132272168960	My friend is a respiratory nurse in a US urban hospital. A woman, recently returned from Italy, came in with all the symptoms of #COVID19. In order to test her, the doctors needed approval from the government. The Feds turned down their request. She was sent home.	1	1
covid-19	1237425945012813824	https://twitter.com/user/status/1237425945012813824	.@realDonaldTrump is working to stop the spread of #coronavirus and keep Americans safe. Meanwhile, House Democrats are bringing the #NoBanAct to the floor, which would hinder @POTUS from using his authority to restrict travel, like he's done to prevent the spread of #COVID19.	1	1
covid-19	1237362407506313216	https://twitter.com/user/status/1237362407506313216	Amazing! What South Korea is doing is really bending their #Covid19 epidemic curve. Only 131 new cases today, versus 909 on Feb. 29. It's not just China. This clearly can be done. https://t.co/sueAO9XLF7 https://t.co/Bw7WX1s9nM	1	1
covid-19	1237017804961804290	https://twitter.com/user/status/1237017804961804290	My students have noted that COVID-19 is showing us how any “honorary white” status placed on Asians in the U.S. was always provisional.	0	0
